openable,encrypted,page_count,file_size_mb,has_text_layer,text_chars_page1,likely_scanned,error,pdf_path,pdf_filename,stock_code,page_length_class
True,False,516,47.78,True,113,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/09885_15-06-2023_藥師幫_全球發售.pdf,09885_15-06-2023_藥師幫_全球發售.pdf,09885,超长篇(≥500页)
True,False,713,7.77,True,75,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/09890_18-09-2023_中旭未來_全球發售.pdf,09890_18-09-2023_中旭未來_全球發售.pdf,09890,超长篇(≥500页)
True,False,657,7.56,True,192,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/09930_12-05-2023_宏信建發_全球發售.pdf,09930_12-05-2023_宏信建發_全球發售.pdf,09930,超长篇(≥500页)
True,False,741,8.41,True,146,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/00300_09-09-2024_美的集團_全球發售.pdf,00300_09-09-2024_美的集團_全球發售.pdf,00300,超长篇(≥500页)
True,False,538,22.39,True,107,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/00325_31-12-2024_布魯可_全球發售.pdf,00325_31-12-2024_布魯可_全球發售.pdf,00325,超长篇(≥500页)
True,False,554,14.24,True,203,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/00805_31-12-2024_新吉奧房車_全球發售.pdf,00805_31-12-2024_新吉奧房車_全球發售.pdf,00805,超长篇(≥500页)
True,False,634,11.55,True,90,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/00917_17-05-2024_趣致集團_全球發售.pdf,00917_17-05-2024_趣致集團_全球發售.pdf,00917,超长篇(≥500页)
True,False,475,7.77,True,149,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/00999_12-12-2024_小菜園_全球發售.pdf,00999_12-12-2024_小菜園_全球發售.pdf,00999,长篇(300-499页)
True,False,617,7.57,True,144,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/01318_02-12-2024_毛戈平_全球發售.pdf,01318_02-12-2024_毛戈平_全球發售.pdf,01318,超长篇(≥500页)
True,False,519,9.97,True,135,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/01334_28-06-2024_瑞昌國際控股_全球發售.pdf,01334_28-06-2024_瑞昌國際控股_全球發售.pdf,01334,超长篇(≥500页)
True,False,562,3.05,True,133,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/01354_24-06-2024_經發物業_全球發售.pdf,01354_24-06-2024_經發物業_全球發售.pdf,01354,超长篇(≥500页)
True,False,584,8.96,True,246,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/01471_29-07-2024_眾淼控股_全球發售.pdf,01471_29-07-2024_眾淼控股_全球發售.pdf,01471,超长篇(≥500页)
True,False,847,14.4,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2024/02228_04-06-2024_QUANTUMPH-P_全球發售.pdf,02228_04-06-2024_QUANTUMPH-P_全球發售.pdf,02228,超长篇(≥500页)
True,False,706,7.31,True,153,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02410_12-08-2024_同源康醫藥－Ｂ_全球發售.pdf,02410_12-08-2024_同源康醫藥－Ｂ_全球發售.pdf,02410,超长篇(≥500页)
True,False,694,7.69,True,171,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02431_17-12-2024_佑駕創新_全球發售.pdf,02431_17-12-2024_佑駕創新_全球發售.pdf,02431,超长篇(≥500页)
True,False,524,7.77,True,134,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02432_13-12-2024_越疆_全球發售.pdf,02432_13-12-2024_越疆_全球發售.pdf,02432,超长篇(≥500页)
True,False,743,19.91,True,147,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02438_16-04-2024_出門問問_全球發售.pdf,02438_16-04-2024_出門問問_全球發售.pdf,02438,超长篇(≥500页)
True,False,622,12.14,True,84,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02443_23-05-2024_汽車街_全球發售.pdf,02443_23-05-2024_汽車街_全球發售.pdf,02443,超长篇(≥500页)
True,False,579,8.11,True,75,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02460_15-10-2024_華潤飲料_全球發售.pdf,02460_15-10-2024_華潤飲料_全球發售.pdf,02460,超长篇(≥500页)
True,False,830,12.14,True,134,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02465_22-10-2024_龍蟠科技_全球發售.pdf,02465_22-10-2024_龍蟠科技_全球發售.pdf,02465,超长篇(≥500页)
True,False,619,11.97,True,137,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02479_20-06-2024_天聚地合_全球發售.pdf,02479_20-06-2024_天聚地合_全球發售.pdf,02479,超长篇(≥500页)
True,False,729,15.39,True,230,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02495_28-06-2024_聲通科技_全球發售.pdf,02495_28-06-2024_聲通科技_全球發售.pdf,02495,超长篇(≥500页)
True,False,590,19.31,True,146,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02497_20-03-2024_富景中國控股_股份發售.pdf,02497_20-03-2024_富景中國控股_股份發售.pdf,02497,超长篇(≥500页)
True,False,799,6.29,True,134,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02505_19-05-2024_ＥＤＡ集團控股_全球發售.pdf,02505_19-05-2024_ＥＤＡ集團控股_全球發售.pdf,02505,超长篇(≥500页)
True,False,740,13.42,True,149,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02506_18-12-2024_訊飛醫療科技_全球發售.pdf,02506_18-12-2024_訊飛醫療科技_全球發售.pdf,02506,超长篇(≥500页)
True,False,648,19.04,True,147,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02507_28-06-2024_西銳_全球發售.pdf,02507_28-06-2024_西銳_全球發售.pdf,02507,超长篇(≥500页)
True,False,742,14.41,True,168,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02509_12-03-2024_荃信生物－Ｂ_全球發售.pdf,02509_12-03-2024_荃信生物－Ｂ_全球發售.pdf,02509,超长篇(≥500页)
True,False,625,4.87,True,93,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02510_24-10-2024_德翔海運_全球發售.pdf,02510_24-10-2024_德翔海運_全球發售.pdf,02510,超长篇(≥500页)
True,False,614,10.28,True,64,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02512_05-06-2024_雲工場_全球發售.pdf,02512_05-06-2024_雲工場_全球發售.pdf,02512,超长篇(≥500页)
True,False,594,7.79,True,135,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02515_15-04-2024_天津建發_全球發售.pdf,02515_15-04-2024_天津建發_全球發售.pdf,02515,超长篇(≥500页)
True,False,599,6.56,True,189,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02519_31-10-2024_傲基股份_全球發售.pdf,02519_31-10-2024_傲基股份_全球發售.pdf,02519,超长篇(≥500页)
True,False,788,7.18,True,147,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02522_30-05-2024_一脈陽光_全球發售.pdf,02522_30-05-2024_一脈陽光_全球發售.pdf,02522,超长篇(≥500页)
True,False,697,9.82,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2024/02529_08-05-2024_泓盈城市服務_全球發售.pdf,02529_08-05-2024_泓盈城市服務_全球發售.pdf,02529,超长篇(≥500页)
True,False,600,7.95,True,143,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02530_30-12-2024_紐曼思_全球發售.pdf,02530_30-12-2024_紐曼思_全球發售.pdf,02530,超长篇(≥500页)
True,False,703,9.75,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2024/02531_28-06-2024_廣聯科技控股_全球發售.pdf,02531_28-06-2024_廣聯科技控股_全球發售.pdf,02531,超长篇(≥500页)
True,False,650,15.14,True,212,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02533_31-07-2024_黑芝麻智能_全球發售.pdf,02533_31-07-2024_黑芝麻智能_全球發售.pdf,02533,超长篇(≥500页)
True,False,530,46.01,True,122,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02535_29-02-2024_泓基集團_股份發售.pdf,02535_29-02-2024_泓基集團_股份發售.pdf,02535,超长篇(≥500页)
True,False,614,28.44,True,146,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02536_18-03-2024_百樂皇宮_全球發售.pdf,02536_18-03-2024_百樂皇宮_全球發售.pdf,02536,超长篇(≥500页)
True,False,513,11.74,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2024/02540_29-02-2024_樂思集團_全球發售.pdf,02540_29-02-2024_樂思集團_全球發售.pdf,02540,超长篇(≥500页)
True,False,596,12.22,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2024/02545_21-06-2024_中贛通信_全球發售.pdf,02545_21-06-2024_中贛通信_全球發售.pdf,02545,超长篇(≥500页)
True,False,704,7.39,True,103,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02549_23-09-2024_卡羅特_全球發售.pdf,02549_23-09-2024_卡羅特_全球發售.pdf,02549,超长篇(≥500页)
True,False,655,3.99,True,169,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02550_30-05-2024_宜搜科技_全球發售.pdf,02550_30-05-2024_宜搜科技_全球發售.pdf,02550,超长篇(≥500页)
True,False,760,15.08,True,153,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02551_31-10-2024_晶科電子股份_全球發售.pdf,02551_31-10-2024_晶科電子股份_全球發售.pdf,02551,超长篇(≥500页)
True,False,573,6.34,True,150,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02555_15-04-2024_茶百道_全球發售.pdf,02555_15-04-2024_茶百道_全球發售.pdf,02555,超长篇(≥500页)
True,False,674,8.26,True,139,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02556_07-05-2024_邁富時_全球發售.pdf,02556_07-05-2024_邁富時_全球發售.pdf,02556,超长篇(≥500页)
True,False,592,10.15,True,132,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02559_20-06-2024_嘀嗒出行_全球發售.pdf,02559_20-06-2024_嘀嗒出行_全球發售.pdf,02559,超长篇(≥500页)
True,False,676,8.93,True,155,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02560_31-12-2024_海螺材料科技_全球發售.pdf,02560_31-12-2024_海螺材料科技_全球發售.pdf,02560,超长篇(≥500页)
True,False,710,9.15,True,135,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02563_23-10-2024_華昊中天醫藥－Ｂ_全球發售.pdf,02563_23-10-2024_華昊中天醫藥－Ｂ_全球發售.pdf,02563,超长篇(≥500页)
True,False,815,10.32,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2024/02566_20-11-2024_九源基因_全球發售.pdf,02566_20-11-2024_九源基因_全球發售.pdf,02566,超长篇(≥500页)
True,False,666,6.91,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2024/02567_30-09-2024_七牛智能_全球發售.pdf,02567_30-09-2024_七牛智能_全球發售.pdf,02567,超长篇(≥500页)
True,False,774,14.57,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2024/02570_28-11-2024_重塑能源_全球發售.pdf,02570_28-11-2024_重塑能源_全球發售.pdf,02570,超长篇(≥500页)
True,False,762,9.71,True,148,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02571_31-12-2024_賽目科技_全球發售.pdf,02571_31-12-2024_賽目科技_全球發售.pdf,02571,超长篇(≥500页)
True,False,678,8.89,True,149,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02576_27-09-2024_太美醫療科技_全球發售.pdf,02576_27-09-2024_太美醫療科技_全球發售.pdf,02576,超长篇(≥500页)
True,False,677,9.11,True,221,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02577_18-12-2024_英諾賽科_全球發售.pdf,02577_18-12-2024_英諾賽科_全球發售.pdf,02577,超长篇(≥500页)
True,False,764,10.44,True,139,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02582_07-11-2024_國富氫能_全球發售.pdf,02582_07-11-2024_國富氫能_全球發售.pdf,02582,超长篇(≥500页)
True,False,778,6.65,True,130,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02585_21-11-2024_夢金園_全球發售.pdf,02585_21-11-2024_夢金園_全球發售.pdf,02585,超长篇(≥500页)
True,False,649,17.93,True,1396,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02586_28-11-2024_多點數智_全球發售.pdf,02586_28-11-2024_多點數智_全球發售.pdf,02586,超长篇(≥500页)
True,False,700,14.55,True,96,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02587_18-12-2024_健康之路_全球發售.pdf,02587_18-12-2024_健康之路_全球發售.pdf,02587,超长篇(≥500页)
True,False,446,8.14,True,122,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02593_11-12-2024_草姬集團_全球發售.pdf,02593_11-12-2024_草姬集團_全球發售.pdf,02593,长篇(300-499页)
True,False,863,7.14,True,163,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02596_30-12-2024_宜賓銀行_全球發售.pdf,02596_30-12-2024_宜賓銀行_全球發售.pdf,02596,超长篇(≥500页)
True,False,755,6.49,True,169,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02598_20-03-2024_連連數字_全球發售.pdf,02598_20-03-2024_連連數字_全球發售.pdf,02598,超长篇(≥500页)
True,False,614,18.9,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2024/02613_31-12-2024_匯舸環保_全球發售.pdf,02613_31-12-2024_匯舸環保_全球發售.pdf,02613,超长篇(≥500页)
True,False,498,4.5,True,67,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02881_07-06-2024_武漢有機_全球發售.pdf,02881_07-06-2024_武漢有機_全球發售.pdf,02881,长篇(300-499页)
True,False,658,10.0,True,121,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/02898_16-05-2024_盛禾生物－Ｂ_全球發售.pdf,02898_16-05-2024_盛禾生物－Ｂ_全球發售.pdf,02898,超长篇(≥500页)
True,False,600,12.35,True,194,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/06086_28-06-2024_方舟健客_全球發售.pdf,06086_28-06-2024_方舟健客_全球發售.pdf,06086,超长篇(≥500页)
True,False,581,9.05,True,119,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/06181_20-06-2024_老鋪黃金_全球發售.pdf,06181_20-06-2024_老鋪黃金_全球發售.pdf,06181,超长篇(≥500页)
True,False,617,6.55,True,101,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/06657_28-06-2024_百望股份_全球發售.pdf,06657_28-06-2024_百望股份_全球發售.pdf,06657,超长篇(≥500页)
True,False,698,10.41,True,120,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/06681_30-12-2024_腦動極光－Ｂ_全球發售.pdf,06681_30-12-2024_腦動極光－Ｂ_全球發售.pdf,06681,超长篇(≥500页)
True,False,744,7.39,True,200,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/06936_19-11-2024_順豐控股_全球發售.pdf,06936_19-11-2024_順豐控股_全球發售.pdf,06936,超长篇(≥500页)
True,False,597,12.26,True,62,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/08529_24-05-2024_優博控股_股份發售.pdf,08529_24-05-2024_優博控股_股份發售.pdf,08529,超长篇(≥500页)
True,False,562,11.94,True,238,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/08629_26-08-2024_集信國控_股份發售.pdf,08629_26-08-2024_集信國控_股份發售.pdf,08629,超长篇(≥500页)
True,False,566,6.58,True,125,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/08637_21-06-2024_元續科技_股份發售.pdf,08637_21-06-2024_元續科技_股份發售.pdf,08637,超长篇(≥500页)
True,False,604,22.13,True,122,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/09639_27-09-2024_榮利營造_股份發售.pdf,09639_27-09-2024_榮利營造_股份發售.pdf,09639,超长篇(≥500页)
True,False,701,36.55,True,178,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/09660_16-10-2024_地平線機器人－Ｗ_全球發售.pdf,09660_16-10-2024_地平線機器人－Ｗ_全球發售.pdf,09660,超长篇(≥500页)
True,False,737,8.18,True,123,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/09680_28-06-2024_如祺出行_全球發售.pdf,09680_28-06-2024_如祺出行_全球發售.pdf,09680,超长篇(≥500页)
True,False,666,9.6,True,132,False,,/nfs/users/wuqianqian/IPOI/dataset/2024/09879_13-03-2024_米高集團_全球發售.pdf,09879_13-03-2024_米高集團_全球發售.pdf,09879,超长篇(≥500页)
True,False,716,7.53,True,145,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/00100_31-12-2025_MINIMAX-WP_хЕичРГчЩ╝хФо.pdf,00100_31-12-2025_MINIMAX-WP_хЕичРГчЩ╝хФо.pdf,00100,超长篇(≥500页)
True,False,635,9.1,True,257,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/00501_31-12-2025_ш▒кхиБщЫЖхЬШ_хЕичРГчЩ╝хФо.pdf,00501_31-12-2025_ш▒кхиБщЫЖхЬШ_хЕичРГчЩ╝хФо.pdf,00501,超长篇(≥500页)
True,False,637,6.67,True,115,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/00638_14-10-2025_х╗гхТМщАЪ_хЕичРГчЩ╝хФо.pdf,00638_14-10-2025_х╗гхТМщАЪ_хЕичРГчЩ╝хФо.pdf,00638,超长篇(≥500页)
True,False,748,8.55,True,209,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/00699_28-10-2025_хЭЗхЛЭщЫ╗хнР_хЕичРГчЩ╝хФо.pdf,00699_28-10-2025_хЭЗхЛЭщЫ╗хнР_хЕичРГчЩ╝хФо.pdf,00699,超长篇(≥500页)
True,False,714,9.53,True,160,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/00800_28-10-2025_цЦЗщБачЯешбМя╝Ня╝╖_хЕичРГчЩ╝хФо.pdf,00800_28-10-2025_цЦЗщБачЯешбМя╝Ня╝╖_хЕичРГчЩ╝хФо.pdf,00800,超长篇(≥500页)
True,False,683,8.44,True,157,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/01276_15-05-2025_цБТчСЮщЖлшЧе_хЕичРГчЩ╝хФо.pdf,01276_15-05-2025_цБТчСЮщЖлшЧе_хЕичРГчЩ╝хФо.pdf,01276,超长篇(≥500页)
True,False,538,2.97,True,183,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/01304_30-06-2025_FORTIOR_хЕичРГчЩ╝хФо.pdf,01304_30-06-2025_FORTIOR_хЕичРГчЩ╝хФо.pdf,01304,超长篇(≥500页)
True,False,617,9.37,True,90,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/01333_25-04-2025_хНЪщЫ╖щаУ_хЕичРГчЩ╝хФо.pdf,01333_25-04-2025_хНЪщЫ╖щаУ_хЕичРГчЩ╝хФо.pdf,01333,超长篇(≥500页)
True,False,592,18.62,True,114,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/01364_04-02-2025_хПдшМЧ_хЕичРГчЩ╝хФо.pdf,01364_04-02-2025_хПдшМЧ_хЕичРГчЩ╝хФо.pdf,01364,超长篇(≥500页)
True,False,628,8.52,True,114,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/01384_20-10-2025_ц╗┤цЩочзСцКА_хЕичРГчЩ╝хФо.pdf,01384_20-10-2025_ц╗┤цЩочзСцКА_хЕичРГчЩ╝хФо.pdf,01384,超长篇(≥500页)
True,False,357,6.46,True,120,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/01641_31-12-2025_ч┤ЕцШЯхЖ╖щПИ_хЕичРГчЩ╝хФо.pdf,01641_31-12-2025_ч┤ЕцШЯхЖ╖щПИ_хЕичРГчЩ╝хФо.pdf,01641,长篇(300-499页)
True,False,963,16.99,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/01828_26-06-2025_хпМшбЫщЫЖхЬШ_хЕичРГчЩ╝хФо.pdf,01828_26-06-2025_хпМшбЫщЫЖхЬШ_хЕичРГчЩ╝хФо.pdf,01828,超长篇(≥500页)
True,False,779,9.44,True,167,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02026_28-10-2025_х░ПщжмцЩ║шбМя╝Ня╝╖_хЕичРГчЩ╝хФо.pdf,02026_28-10-2025_х░ПщжмцЩ║шбМя╝Ня╝╖_хЕичРГчЩ╝хФо.pdf,02026,超长篇(≥500页)
True,False,670,10.39,True,109,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02050_13-06-2025_ф╕ЙшК▒цЩ║цОз_хЕичРГчЩ╝хФо.pdf,02050_13-06-2025_ф╕ЙшК▒цЩ║цОз_хЕичРГчЩ╝хФо.pdf,02050,超长篇(≥500页)
True,False,207,3.1,True,147,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02076_25-06-2025_я╝вя╝пя╝│я╝│чЫ┤шБШя╝Ня╝╖_шВбф╗╜чЩ╝хФо.pdf,02076_25-06-2025_я╝вя╝пя╝│я╝│чЫ┤шБШя╝Ня╝╖_шВбф╗╜чЩ╝хФо.pdf,02076,中篇(100-299页)
True,False,558,22.04,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/02097_21-02-2025_шЬЬщЫкщЫЖхЬШ_хЕичРГчЩ╝хФо.pdf,02097_21-02-2025_шЬЬщЫкщЫЖхЬШ_хЕичРГчЩ╝хФо.pdf,02097,超长篇(≥500页)
True,False,2834,38.78,True,152,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02259_19-09-2025_ч┤лщЗСщ╗ГщЗСхЬЛщЪЫ_хЕичРГчЩ╝хФо.pdf,02259_19-09-2025_ч┤лщЗСщ╗ГщЗСхЬЛщЪЫ_хЕичРГчЩ╝хФо.pdf,02259,超长篇(≥500页)
True,False,648,30.85,True,145,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02396_12-12-2025_шПпшКвчФЯчЙйя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02396_12-12-2025_шПпшКвчФЯчЙйя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02396,超长篇(≥500页)
True,False,590,10.92,True,112,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02408_27-11-2025_щБЗшжЛх░Пщ║╡_хЕичРГчЩ╝хФо.pdf,02408_27-11-2025_щБЗшжЛх░Пщ║╡_хЕичРГчЩ╝хФо.pdf,02408,超长篇(≥500页)
True,False,672,5.68,True,96,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02508_18-06-2025_шБЦш▓ЭцЛЙ_хЕичРГчЩ╝хФо.pdf,02508_18-06-2025_шБЦш▓ЭцЛЙ_хЕичРГчЩ╝хФо.pdf,02508,超长篇(≥500页)
True,False,504,8.9,True,196,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02513_30-12-2025_цЩ║шнЬ_хЕичРГчЩ╝хФо.pdf,02513_30-12-2025_цЩ║шнЬ_хЕичРГчЩ╝хФо.pdf,02513,超长篇(≥500页)
True,False,666,8.18,True,185,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02525_08-09-2025_чж╛ш│╜я╝Ня╝╖_хЕичРГчЩ╝хФо.pdf,02525_08-09-2025_чж╛ш│╜я╝Ня╝╖_хЕичРГчЩ╝хФо.pdf,02525,超长篇(≥500页)
True,False,562,9.25,True,166,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02539_25-11-2025_циВцСйчзСцКА_хЕичРГчЩ╝хФо.pdf,02539_25-11-2025_циВцСйчзСцКА_хЕичРГчЩ╝хФо.pdf,02539,超长篇(≥500页)
True,False,503,8.78,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/02543_01-09-2025_хдзшбМчзСх╖е_хЕичРГчЩ╝хФо.pdf,02543_01-09-2025_хдзшбМчзСх╖е_хЕичРГчЩ╝хФо.pdf,02543,超长篇(≥500页)
True,False,804,22.93,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/02546_11-12-2025_цЩ║хМпчджцен_хЕичРГчЩ╝хФо.pdf,02546_11-12-2025_цЩ║хМпчджцен_хЕичРГчЩ╝хФо.pdf,02546,超长篇(≥500页)
True,False,731,7.43,True,178,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02553_30-06-2025_щжЦщЛ╝цЬЧц╛д_хЕичРГчЩ╝хФо.pdf,02553_30-06-2025_щжЦщЛ╝цЬЧц╛д_хЕичРГчЩ╝хФо.pdf,02553,超长篇(≥500页)
True,False,696,6.74,True,122,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02561_13-03-2025_ч╢нцШЗшЧеценя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02561_13-03-2025_ч╢нцШЗшЧеценя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02561,超长篇(≥500页)
True,False,613,10.92,True,182,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02565_19-05-2025_ц┤╛ца╝чФЯчЙйщЖлшЧея╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02565_19-05-2025_ц┤╛ца╝чФЯчЙйщЖлшЧея╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02565,超长篇(≥500页)
True,False,553,10.11,True,159,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02569_19-03-2025_шИТхп╢хЬЛщЪЫ_хЕичРГчЩ╝хФо.pdf,02569_19-03-2025_шИТхп╢хЬЛщЪЫ_хЕичРГчЩ╝хФо.pdf,02569,超长篇(≥500页)
True,False,591,5.35,True,151,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02573_30-05-2025_цЦ░чРкхоЙ_хЕичРГчЩ╝хФо.pdf,02573_30-05-2025_цЦ░чРкхоЙ_хЕичРГчЩ╝хФо.pdf,02573,超长篇(≥500页)
True,False,732,9.75,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/02575_06-10-2025_ш╗Тчл╣чФЯчЙйя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02575_06-10-2025_ш╗Тчл╣чФЯчЙйя╝Ня╝в_хЕичРГчЩ╝хФо.pdf,02575,超长篇(≥500页)
True,False,677,53.6,True,137,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02579_07-11-2025_ф╕нхБЙцЦ░цЭР_хЕичРГчЩ╝хФо.pdf,02579_07-11-2025_ф╕нхБЙцЦ░цЭР_хЕичРГчЩ╝хФо.pdf,02579,超长篇(≥500页)
True,False,626,31.61,True,219,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02580_25-08-2025_хезхЕЛцЦпщЫ╗ц░г_хЕичРГчЩ╝хФо.pdf,02580_25-08-2025_хезхЕЛцЦпщЫ╗ц░г_хЕичРГчЩ╝хФо.pdf,02580,超长篇(≥500页)
True,False,598,7.51,True,134,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02581_12-12-2025_цШОхЯ║щЖлщЩв_хЕичРГчЩ╝хФо.pdf,02581_12-12-2025_цШОхЯ║щЖлщЩв_хЕичРГчЩ╝хФо.pdf,02581,超长篇(≥500页)
True,False,785,23.28,False,37,True,,/nfs/users/wuqianqian/IPOI/dataset/2025/02583_19-09-2025_ше┐цЩох░╝_хЕичРГчЩ╝хФо.pdf,02583_19-09-2025_ше┐цЩох░╝_хЕичРГчЩ╝хФо.pdf,02583,超长篇(≥500页)
True,False,571,8.19,True,155,False,,/nfs/users/wuqianqian/IPOI/dataset/2025/02589_28-04-2025_ц╗мф╕КщШ┐хзи_хЕичРГчЩ╝хФо.pdf,02589_28-04-2025_ц╗мф╕КщШ┐хзи_хЕичРГчЩ╝хФо.pdf,02589,超长篇(≥500页)
