date,open,high,low,close,volume,source
2026-02-26,2575.75,2577.57,2521.1,2529.36011,349540325,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-27,2519.71,2558.11,2497.13,2557.31006,386040850,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-02,2673.19,2680.99,2585.56,2663.90991,1277373633,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-03,2680.89,2761.14,2657.04,2712.80005,1621011274,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-04,2706.14,2706.14,2560.8,2630.23999,1133648549,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-05,2624.0,2663.33,2571.6,2602.12988,1409105731,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-06,2613.32,2635.07,2569.2,2614.41992,630363008,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-09,2742.2,2757.18,2590.42,2615.90991,1681702947,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-10,2544.95,2607.25,2526.47,2581.8501,730485440,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-11,2569.48,2638.81,2554.71,2628.82007,605370526,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-12,2661.21,2700.91,2638.32,2646.76001,714913777,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-13,2665.03,2698.13,2589.65,2628.82007,685414316,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-16,2614.54,2630.47,2553.63,2587.12012,665534175,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-17,2576.71,2576.96,2523.85,2552.03003,542229773,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-18,2553.92,2562.53,2490.83,2536.57007,454216456,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-19,2569.89,2600.19,2552.01,2572.90991,646436073,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-20,2551.69,2607.86,2521.96,2606.97998,659421656,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-23,2602.99,2613.49,2539.86,2570.29004,798731982,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-24,2562.35,2571.83,2524.36,2541.94995,713555104,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-25,2529.38,2550.88,2463.16,2530.72998,807720297,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-26,2535.87,2557.31,2500.63,2546.3501,594863202,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-27,2541.46,2570.96,2525.46,2564.21997,467334874,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-30,2593.38,2603.21,2520.99,2541.63989,657503047,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-03-31,2554.11,2558.75,2450.91,2477.48999,627641982,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-01,2456.26,2511.89,2439.89,2453.62012,663765410,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-02,2448.7,2499.46,2448.7,2480.20996,485562468,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-08,2429.55,2484.26,2411.99,2480.06006,694899489,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-09,2486.22,2503.58,2472.55,2496.0,414159736,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-10,2492.4,2508.48,2480.2,2493.8501,295910081,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-13,2509.26,2538.63,2487.66,2506.90991,348827104,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-14,2492.32,2510.43,2481.34,2496.06006,274967747,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-15,2480.11,2482.89,2435.41,2445.33008,458043086,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-16,2443.02,2469.79,2427.1,2461.25,300489744,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-17,2457.96,2479.42,2430.8,2465.86011,284655174,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-20,2444.57,2445.82,2408.36,2416.02002,471125280,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-21,2420.52,2440.63,2416.26,2440.62988,330068903,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-22,2441.02,2459.63,2427.69,2444.65991,303323566,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-23,2447.22,2527.75,2442.47,2526.97998,412845507,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-24,2527.2,2542.12,2518.74,2536.94995,353878077,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-27,2544.25,2576.97,2526.71,2568.87988,319864681,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-28,2551.88,2606.15,2544.11,2600.81006,397877974,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-29,2609.36,2652.61,2608.4,2651.77002,622744260,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-04-30,2656.0,2673.57,2624.36,2637.6499,488811928,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-05-04,2642.03,2653.1,2593.95,2601.80005,170124366,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-05-05,2607.9,2624.14,2584.34,2595.31006,117990601,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-05-06,2584.01,2596.63,2547.6,2591.33008,730165533,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-05-07,2544.63,2549.37,2442.86,2449.87988,688003312,akshare.stock_hk_index_daily_sina(HSMOGI)
