date,open,high,low,close,volume,source
2022-02-07,5583.0,5591.34,5451.68,5529.50977,369663600,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-08,5497.32,5503.4,5387.09,5436.91992,364280896,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-09,5559.83,5648.36,5559.83,5635.5,411702185,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-10,5721.07,5726.59,5579.84,5666.99023,386923104,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-11,5619.98,5665.52,5536.2,5597.04981,360041333,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-14,5499.94,5536.33,5451.81,5502.18018,268304768,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-15,5464.63,5549.66,5460.1,5490.27979,242136221,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-16,5597.02,5626.48,5572.77,5616.37988,278245313,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-17,5608.52,5676.45,5576.31,5662.27979,251840298,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-18,5611.48,5664.61,5446.92,5479.8999,379987298,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-21,5395.85,5459.28,5298.32,5327.43994,515635750,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-22,5207.5,5269.3,5160.34,5226.7002,550586025,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-23,5234.98,5325.61,5200.68,5299.24023,464231471,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-24,5163.46,5210.72,5015.99,5069.79004,630875193,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-25,5157.11,5209.67,5107.35,5112.62012,490759118,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-28,5134.83,5144.02,5028.61,5118.02002,503046661,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-01,5136.66,5190.18,5100.91,5155.68994,344949477,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-02,5131.28,5162.07,5007.11,5015.74023,418262192,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-03,5025.97,5052.16,4933.19,4957.60986,438488470,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-04,4763.47,4803.8,4718.51,4737.93018,933403059,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-07,4568.66,4613.66,4455.17,4527.83008,827344202,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-08,4515.12,4579.12,4367.79,4382.31982,692263946,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-09,4431.96,4471.21,4233.0,4393.91016,718593770,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-10,4553.79,4586.42,4385.19,4436.6499,475192907,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-11,4229.75,4320.2,4040.32,4246.97022,821349906,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-14,4073.27,4073.27,3749.9,3778.6001,971321181,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-15,3569.09,3841.87,3463.44,3472.41992,1464781435,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-16,3689.86,4247.54,3608.91,4243.39014,1499816425,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-17,4705.18,4735.01,4405.93,4572.79004,1259427150,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-18,4442.71,4547.76,4300.88,4484.93018,807882380,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-21,4631.51,4631.51,4370.11,4416.33008,581364134,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-22,4440.63,4660.39,4423.63,4653.7002,589722045,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-23,4753.59,4883.76,4710.96,4749.12012,919852074,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-24,4722.12,4752.7,4581.33,4609.02002,601950008,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-25,4550.94,4634.92,4333.99,4379.33008,655584464,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-28,4380.77,4550.83,4301.62,4494.00977,550264141,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-29,4537.06,4611.37,4520.1,4607.08984,735066452,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-30,4685.52,4713.32,4578.03,4622.56982,627661671,akshare.stock_hk_index_daily_sina(HSTECH)
2022-03-31,4645.45,4645.45,4514.61,4557.99023,348224159,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-01,4420.86,4524.25,4379.43,4524.25,350252413,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-04,4606.19,4773.69,4606.19,4769.99023,447047825,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-06,4638.08,4648.96,4568.08,4587.72998,529764438,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-07,4519.06,4652.87,4470.85,4474.12988,455550563,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-08,4419.93,4448.93,4338.98,4422.74023,402920786,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-11,4365.71,4365.71,4169.65,4191.02979,488793176,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-12,4246.92,4315.06,4119.72,4249.58984,561871529,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-13,4213.07,4317.42,4186.76,4268.91016,322997360,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-14,4314.95,4344.74,4276.52,4320.1001,354769056,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-19,4215.98,4247.04,4140.37,4156.41992,378907165,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-20,4149.6,4227.24,4121.28,4134.04004,317183623,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-21,4054.04,4088.92,3946.62,3990.08008,469455741,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-22,3864.43,4026.73,3847.02,4001.08008,417622920,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-25,3885.68,3927.52,3780.07,3806.18994,474079378,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-26,3884.85,4028.24,3884.85,3915.27002,481937856,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-27,3865.45,4010.34,3846.9,3981.13989,536214964,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-28,4041.69,4073.87,3960.94,4066.88989,395289664,akshare.stock_hk_index_daily_sina(HSTECH)
2022-04-29,4053.99,4515.73,4032.58,4471.75,814231765,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-03,4379.76,4489.5,4266.7,4409.93018,481492800,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-04,4370.05,4375.4,4239.39,4264.91016,288401536,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-05,4353.86,4382.82,4251.05,4258.87988,412063670,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-06,4098.85,4114.23,4023.01,4036.26001,535713587,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-10,3796.93,3946.26,3755.89,3906.42993,674204806,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-11,3872.67,4141.88,3864.22,4019.28003,680617512,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-12,3917.92,3995.37,3854.92,3864.94995,596384437,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-13,3952.22,4046.42,3949.0,4038.96997,642423521,akshare.stock_hk_index_daily_sina(HSTECH)
2022-05-16,4134.58,4158.94,3997.25,4039.36011,442453858,akshare.stock_hk_index_daily_sina(HSTECH)
