date,industry,ipo_count_365d,avg_day1_return_365d,break_rate_365d
2025-05-23,TMT/互联网,17,-0.10907578280825399,0.7058823529411765
2025-05-23,其他,0,,
2025-05-23,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-05-23,工业/制造,17,0.005318677775244315,0.5882352941176471
2025-05-23,新能源/汽车,1,-0.0769230769230769,1.0
2025-05-23,消费/零售,20,0.002693378457471499,0.5
2025-05-23,生物科技/医药,17,0.0030158624396101454,0.4117647058823529
2025-05-23,金融,2,0.03801798060518985,0.0
2025-05-24,TMT/互联网,17,-0.10907578280825399,0.7058823529411765
2025-05-24,其他,0,,
2025-05-24,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-05-24,工业/制造,17,0.005318677775244315,0.5882352941176471
2025-05-24,新能源/汽车,1,-0.0769230769230769,1.0
2025-05-24,消费/零售,20,0.002693378457471499,0.5
2025-05-24,生物科技/医药,16,0.0029450177425007235,0.4375
2025-05-24,金融,2,0.03801798060518985,0.0
2025-05-25,TMT/互联网,17,-0.10907578280825399,0.7058823529411765
2025-05-25,其他,0,,
2025-05-25,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-05-25,工业/制造,17,0.005318677775244315,0.5882352941176471
2025-05-25,新能源/汽车,1,-0.0769230769230769,1.0
2025-05-25,消费/零售,20,0.002693378457471499,0.5
2025-05-25,生物科技/医药,16,0.0029450177425007235,0.4375
2025-05-25,金融,2,0.03801798060518985,0.0
2025-05-26,TMT/互联网,17,-0.10907578280825399,0.7058823529411765
2025-05-26,其他,0,,
2025-05-26,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-05-26,工业/制造,17,0.005318677775244315,0.5882352941176471
2025-05-26,新能源/汽车,1,-0.0769230769230769,1.0
2025-05-26,消费/零售,21,0.0027097511866724273,0.47619047619047616
2025-05-26,生物科技/医药,16,0.0029450177425007235,0.4375
2025-05-26,金融,2,0.03801798060518985,0.0
2025-05-27,TMT/互联网,17,-0.10907578280825399,0.7058823529411765
2025-05-27,其他,0,,
2025-05-27,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-05-27,工业/制造,17,0.005318677775244315,0.5882352941176471
2025-05-27,新能源/汽车,1,-0.0769230769230769,1.0
2025-05-27,消费/零售,21,-0.0015615330846118478,0.5238095238095238
2025-05-27,生物科技/医药,17,-0.003744055699365829,0.47058823529411764
2025-05-27,金融,2,0.03801798060518985,0.0
2025-05-28,TMT/互联网,17,-0.10907578280825399,0.7058823529411765
2025-05-28,其他,0,,
2025-05-28,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-05-28,工业/制造,16,-0.016800361174482536,0.625
2025-05-28,新能源/汽车,1,-0.0769230769230769,1.0
2025-05-28,消费/零售,21,-0.0015615330846118478,0.5238095238095238
2025-05-28,生物科技/医药,17,-0.003744055699365829,0.47058823529411764
2025-05-28,金融,2,0.03801798060518985,0.0
2025-05-29,TMT/互联网,17,-0.10907578280825399,0.7058823529411765
2025-05-29,其他,0,,
2025-05-29,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-05-29,工业/制造,16,-0.016800361174482536,0.625
2025-05-29,新能源/汽车,1,-0.0769230769230769,1.0
2025-05-29,消费/零售,21,-0.0015615330846118478,0.5238095238095238
2025-05-29,生物科技/医药,17,-0.003744055699365829,0.47058823529411764
2025-05-29,金融,2,0.03801798060518985,0.0
2025-05-30,TMT/互联网,17,-0.10907578280825399,0.7058823529411765
2025-05-30,其他,0,,
2025-05-30,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-05-30,工业/制造,16,-0.016800361174482536,0.625
2025-05-30,新能源/汽车,1,-0.0769230769230769,1.0
2025-05-30,消费/零售,21,-0.0015615330846118478,0.5238095238095238
2025-05-30,生物科技/医药,17,-0.003744055699365829,0.47058823529411764
2025-05-30,金融,3,-0.014210235152095635,0.3333333333333333
2025-05-31,TMT/互联网,17,-0.10907578280825399,0.7058823529411765
2025-05-31,其他,0,,
2025-05-31,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-05-31,工业/制造,16,-0.016800361174482536,0.625
2025-05-31,新能源/汽车,1,-0.0769230769230769,1.0
2025-05-31,消费/零售,20,0.0037397006059851413,0.5
2025-05-31,生物科技/医药,17,-0.003744055699365829,0.47058823529411764
2025-05-31,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-01,TMT/互联网,17,-0.10907578280825399,0.7058823529411765
2025-06-01,其他,0,,
2025-06-01,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-01,工业/制造,16,-0.016800361174482536,0.625
2025-06-01,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-01,消费/零售,20,0.0037397006059851413,0.5
2025-06-01,生物科技/医药,17,-0.003744055699365829,0.47058823529411764
2025-06-01,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-02,TMT/互联网,17,-0.10907578280825399,0.7058823529411765
2025-06-02,其他,0,,
2025-06-02,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-02,工业/制造,16,-0.016800361174482536,0.625
2025-06-02,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-02,消费/零售,20,0.0037397006059851413,0.5
2025-06-02,生物科技/医药,17,-0.003744055699365829,0.47058823529411764
2025-06-02,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-03,TMT/互联网,16,-0.1035824131731638,0.6875
2025-06-03,其他,0,,
2025-06-03,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-03,工业/制造,16,-0.016800361174482536,0.625
2025-06-03,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-03,消费/零售,20,0.0037397006059851413,0.5
2025-06-03,生物科技/医药,17,-0.003744055699365829,0.47058823529411764
2025-06-03,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-04,TMT/互联网,16,-0.1035824131731638,0.6875
2025-06-04,其他,0,,
2025-06-04,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-04,工业/制造,16,-0.016800361174482536,0.625
2025-06-04,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-04,消费/零售,20,0.0037397006059851413,0.5
2025-06-04,生物科技/医药,17,-0.003744055699365829,0.47058823529411764
2025-06-04,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-05,TMT/互联网,16,-0.1035824131731638,0.6875
2025-06-05,其他,0,,
2025-06-05,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-05,工业/制造,16,-0.016800361174482536,0.625
2025-06-05,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-05,消费/零售,20,0.0037397006059851413,0.5
2025-06-05,生物科技/医药,17,-0.003744055699365829,0.47058823529411764
2025-06-05,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-06,TMT/互联网,16,-0.1035824131731638,0.6875
2025-06-06,其他,0,,
2025-06-06,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-06,工业/制造,16,-0.016800361174482536,0.625
2025-06-06,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-06,消费/零售,20,0.0037397006059851413,0.5
2025-06-06,生物科技/医药,17,-0.003744055699365829,0.47058823529411764
2025-06-06,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-07,TMT/互联网,16,-0.1035824131731638,0.6875
2025-06-07,其他,0,,
2025-06-07,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-07,工业/制造,16,-0.016800361174482536,0.625
2025-06-07,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-07,消费/零售,19,-0.012286383263049682,0.5263157894736842
2025-06-07,生物科技/医药,16,-0.003978059180576192,0.5
2025-06-07,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-08,TMT/互联网,16,-0.1035824131731638,0.6875
2025-06-08,其他,0,,
2025-06-08,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-08,工业/制造,16,-0.016800361174482536,0.625
2025-06-08,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-08,消费/零售,19,-0.012286383263049682,0.5263157894736842
2025-06-08,生物科技/医药,16,-0.003978059180576192,0.5
2025-06-08,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-09,TMT/互联网,16,-0.1035824131731638,0.6875
2025-06-09,其他,0,,
2025-06-09,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-09,工业/制造,16,-0.016800361174482536,0.625
2025-06-09,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-09,消费/零售,19,-0.012286383263049682,0.5263157894736842
2025-06-09,生物科技/医药,16,-0.003978059180576192,0.5
2025-06-09,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-10,TMT/互联网,17,-0.10599393670727253,0.7058823529411765
2025-06-10,其他,0,,
2025-06-10,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-10,工业/制造,16,-0.016800361174482536,0.625
2025-06-10,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-10,消费/零售,21,-0.02762032161629845,0.5714285714285714
2025-06-10,生物科技/医药,16,-0.003978059180576192,0.5
2025-06-10,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-11,TMT/互联网,17,-0.10599393670727253,0.7058823529411765
2025-06-11,其他,0,,
2025-06-11,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-11,工业/制造,16,-0.016800361174482536,0.625
2025-06-11,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-11,消费/零售,21,-0.02762032161629845,0.5714285714285714
2025-06-11,生物科技/医药,16,-0.003978059180576192,0.5
2025-06-11,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-12,TMT/互联网,17,-0.10599393670727253,0.7058823529411765
2025-06-12,其他,0,,
2025-06-12,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-12,工业/制造,16,-0.016800361174482536,0.625
2025-06-12,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-12,消费/零售,21,-0.02762032161629845,0.5714285714285714
2025-06-12,生物科技/医药,16,-0.003978059180576192,0.5
2025-06-12,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-13,TMT/互联网,17,-0.10599393670727253,0.7058823529411765
2025-06-13,其他,0,,
2025-06-13,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-13,工业/制造,16,-0.016800361174482536,0.625
2025-06-13,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-13,消费/零售,21,-0.02762032161629845,0.5714285714285714
2025-06-13,生物科技/医药,15,-0.009314382482781582,0.5333333333333333
2025-06-13,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-14,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-14,其他,0,,
2025-06-14,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-14,工业/制造,16,-0.016800361174482536,0.625
2025-06-14,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-14,消费/零售,21,-0.02762032161629845,0.5714285714285714
2025-06-14,生物科技/医药,15,-0.009314382482781582,0.5333333333333333
2025-06-14,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-15,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-15,其他,0,,
2025-06-15,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-15,工业/制造,16,-0.016800361174482536,0.625
2025-06-15,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-15,消费/零售,21,-0.02762032161629845,0.5714285714285714
2025-06-15,生物科技/医药,15,-0.009314382482781582,0.5333333333333333
2025-06-15,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-16,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-16,其他,0,,
2025-06-16,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-16,工业/制造,16,-0.016800361174482536,0.625
2025-06-16,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-16,消费/零售,21,-0.02762032161629845,0.5714285714285714
2025-06-16,生物科技/医药,15,-0.009314382482781582,0.5333333333333333
2025-06-16,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-17,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-17,其他,0,,
2025-06-17,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-17,工业/制造,16,-0.016800361174482536,0.625
2025-06-17,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-17,消费/零售,21,-0.02762032161629845,0.5714285714285714
2025-06-17,生物科技/医药,15,-0.009314382482781582,0.5333333333333333
2025-06-17,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-18,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-18,其他,0,,
2025-06-18,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-18,工业/制造,15,0.0013778603612537167,0.6
2025-06-18,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-18,消费/零售,21,-0.02762032161629845,0.5714285714285714
2025-06-18,生物科技/医药,15,-0.009314382482781582,0.5333333333333333
2025-06-18,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-19,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-19,其他,0,,
2025-06-19,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-19,工业/制造,15,0.0013778603612537167,0.6
2025-06-19,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-19,消费/零售,22,-0.027576973664042458,0.5909090909090909
2025-06-19,生物科技/医药,15,-0.009314382482781582,0.5333333333333333
2025-06-19,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-20,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-20,其他,0,,
2025-06-20,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-20,工业/制造,15,0.0013778603612537167,0.6
2025-06-20,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-20,消费/零售,22,-0.027576973664042458,0.5909090909090909
2025-06-20,生物科技/医药,15,-0.009314382482781582,0.5333333333333333
2025-06-20,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-21,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-21,其他,0,,
2025-06-21,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-21,工业/制造,15,0.0013778603612537167,0.6
2025-06-21,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-21,消费/零售,22,-0.027576973664042458,0.5909090909090909
2025-06-21,生物科技/医药,15,-0.009314382482781582,0.5333333333333333
2025-06-21,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-22,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-22,其他,0,,
2025-06-22,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-22,工业/制造,15,0.0013778603612537167,0.6
2025-06-22,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-22,消费/零售,22,-0.027576973664042458,0.5909090909090909
2025-06-22,生物科技/医药,15,-0.009314382482781582,0.5333333333333333
2025-06-22,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-23,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-23,其他,0,,
2025-06-23,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-23,工业/制造,16,0.005915849100608536,0.5625
2025-06-23,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-23,消费/零售,22,-0.027576973664042458,0.5909090909090909
2025-06-23,生物科技/医药,17,0.005211279531514264,0.47058823529411764
2025-06-23,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-24,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-24,其他,0,,
2025-06-24,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-24,工业/制造,16,0.005915849100608536,0.5625
2025-06-24,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-24,消费/零售,22,-0.027576973664042458,0.5909090909090909
2025-06-24,生物科技/医药,17,0.005211279531514264,0.47058823529411764
2025-06-24,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-25,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-25,其他,0,,
2025-06-25,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-25,工业/制造,16,0.005915849100608536,0.5625
2025-06-25,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-25,消费/零售,24,-0.024610886124419546,0.5833333333333334
2025-06-25,生物科技/医药,17,0.005211279531514264,0.47058823529411764
2025-06-25,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-26,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-26,其他,0,,
2025-06-26,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-26,工业/制造,16,0.005915849100608536,0.5625
2025-06-26,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-26,消费/零售,26,-0.016370986270188317,0.5384615384615384
2025-06-26,生物科技/医药,18,0.0010457950097376325,0.5
2025-06-26,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-27,TMT/互联网,16,-0.10446638383843358,0.6875
2025-06-27,其他,0,,
2025-06-27,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-27,工业/制造,16,0.005915849100608536,0.5625
2025-06-27,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-27,消费/零售,26,-0.016370986270188317,0.5384615384615384
2025-06-27,生物科技/医药,18,0.0010457950097376325,0.5
2025-06-27,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-28,TMT/互联网,15,-0.08025086842471264,0.6666666666666666
2025-06-28,其他,0,,
2025-06-28,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-28,工业/制造,16,0.005915849100608536,0.5625
2025-06-28,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-28,消费/零售,24,-0.016667429136936498,0.5416666666666666
2025-06-28,生物科技/医药,18,0.0010457950097376325,0.5
2025-06-28,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-29,TMT/互联网,15,-0.08025086842471264,0.6666666666666666
2025-06-29,其他,0,,
2025-06-29,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-29,工业/制造,16,0.005915849100608536,0.5625
2025-06-29,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-29,消费/零售,24,-0.016667429136936498,0.5416666666666666
2025-06-29,生物科技/医药,18,0.0010457950097376325,0.5
2025-06-29,金融,3,-0.014210235152095635,0.3333333333333333
2025-06-30,TMT/互联网,16,-0.047369335489631514,0.625
2025-06-30,其他,0,,
2025-06-30,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-06-30,工业/制造,16,0.005915849100608536,0.5625
2025-06-30,新能源/汽车,1,-0.0769230769230769,1.0
2025-06-30,消费/零售,25,-0.02000984358877111,0.56
2025-06-30,生物科技/医药,19,0.0018592610705417839,0.47368421052631576
2025-06-30,金融,3,-0.014210235152095635,0.3333333333333333
2025-07-01,TMT/互联网,16,-0.047369335489631514,0.625
2025-07-01,其他,0,,
2025-07-01,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-07-01,工业/制造,16,0.005915849100608536,0.5625
2025-07-01,新能源/汽车,1,-0.0769230769230769,1.0
2025-07-01,消费/零售,25,-0.02000984358877111,0.56
2025-07-01,生物科技/医药,19,0.0018592610705417839,0.47368421052631576
2025-07-01,金融,3,-0.014210235152095635,0.3333333333333333
2025-07-02,TMT/互联网,15,-0.04289676910058688,0.6
2025-07-02,其他,0,,
2025-07-02,地产/建筑,3,-0.03563405894956697,0.6666666666666666
2025-07-02,工业/制造,16,0.005915849100608536,0.5625
2025-07-02,新能源/汽车,1,-0.0769230769230769,1.0
2025-07-02,消费/零售,25,-0.02000984358877111,0.56
2025-07-02,生物科技/医药,19,0.0018592610705417839,0.47368421052631576
2025-07-02,金融,3,-0.014210235152095635,0.3333333333333333
2025-07-03,TMT/互联网,14,-0.037502177419801726,0.5714285714285714
2025-07-03,其他,0,,
2025-07-03,地产/建筑,2,0.0125619834710744,0.5
2025-07-03,工业/制造,16,0.005915849100608536,0.5625
2025-07-03,新能源/汽车,1,-0.0769230769230769,1.0
2025-07-03,消费/零售,25,-0.02000984358877111,0.56
2025-07-03,生物科技/医药,20,-0.015602123035616876,0.5
2025-07-03,金融,3,-0.014210235152095635,0.3333333333333333
2025-07-04,TMT/互联网,14,-0.037502177419801726,0.5714285714285714
2025-07-04,其他,0,,
2025-07-04,地产/建筑,2,0.0125619834710744,0.5
2025-07-04,工业/制造,16,0.005915849100608536,0.5625
2025-07-04,新能源/汽车,1,-0.0769230769230769,1.0
2025-07-04,消费/零售,26,-0.021163311143049146,0.5769230769230769
2025-07-04,生物科技/医药,20,-0.015602123035616876,0.5
2025-07-04,金融,3,-0.014210235152095635,0.3333333333333333
2025-07-05,TMT/互联网,14,-0.037502177419801726,0.5714285714285714
2025-07-05,其他,0,,
2025-07-05,地产/建筑,2,0.0125619834710744,0.5
2025-07-05,工业/制造,16,0.005915849100608536,0.5625
2025-07-05,新能源/汽车,1,-0.0769230769230769,1.0
2025-07-05,消费/零售,26,-0.021163311143049146,0.5769230769230769
2025-07-05,生物科技/医药,20,-0.015602123035616876,0.5
2025-07-05,金融,3,-0.014210235152095635,0.3333333333333333
2025-07-06,TMT/互联网,14,-0.037502177419801726,0.5714285714285714
2025-07-06,其他,0,,
2025-07-06,地产/建筑,2,0.0125619834710744,0.5
2025-07-06,工业/制造,16,0.005915849100608536,0.5625
2025-07-06,新能源/汽车,1,-0.0769230769230769,1.0
2025-07-06,消费/零售,26,-0.021163311143049146,0.5769230769230769
2025-07-06,生物科技/医药,20,-0.015602123035616876,0.5
2025-07-06,金融,3,-0.014210235152095635,0.3333333333333333
2025-07-07,TMT/互联网,14,-0.037502177419801726,0.5714285714285714
2025-07-07,其他,0,,
2025-07-07,地产/建筑,2,0.0125619834710744,0.5
2025-07-07,工业/制造,16,0.005915849100608536,0.5625
2025-07-07,新能源/汽车,1,-0.0769230769230769,1.0
2025-07-07,消费/零售,26,-0.021163311143049146,0.5769230769230769
2025-07-07,生物科技/医药,20,-0.015602123035616876,0.5
2025-07-07,金融,4,-0.008026097416703324,0.25
2025-07-08,TMT/互联网,14,-0.037502177419801726,0.5714285714285714
2025-07-08,其他,0,,
2025-07-08,地产/建筑,2,0.0125619834710744,0.5
2025-07-08,工业/制造,16,0.005915849100608536,0.5625
2025-07-08,新能源/汽车,1,-0.0769230769230769,1.0
2025-07-08,消费/零售,26,-0.021163311143049146,0.5769230769230769
2025-07-08,生物科技/医药,20,-0.015602123035616876,0.5
2025-07-08,金融,4,-0.008026097416703324,0.25
2025-07-09,TMT/互联网,16,-0.04307807239576209,0.5625
2025-07-09,其他,0,,
2025-07-09,地产/建筑,2,0.0125619834710744,0.5
2025-07-09,工业/制造,17,0.0085588848962856,0.5294117647058824
2025-07-09,新能源/汽车,1,-0.0769230769230769,1.0
2025-07-09,消费/零售,26,-0.021163311143049146,0.5769230769230769
2025-07-09,生物科技/医药,20,-0.02087455893305279,0.5
2025-07-09,金融,4,-0.008026097416703324,0.25
2025-07-10,TMT/互联网,15,-0.0459499438888129,0.6
2025-07-10,其他,0,,
2025-07-10,地产/建筑,2,0.0125619834710744,0.5
2025-07-10,工业/制造,17,0.0085588848962856,0.5294117647058824
2025-07-10,新能源/汽车,0,,
2025-07-10,消费/零售,25,-0.02720984358877111,0.6
2025-07-10,生物科技/医药,20,-0.02087455893305279,0.5
2025-07-10,金融,4,-0.008026097416703324,0.25
2025-07-11,TMT/互联网,15,-0.0459499438888129,0.6
2025-07-11,其他,0,,
2025-07-11,地产/建筑,2,0.0125619834710744,0.5
2025-07-11,工业/制造,17,0.0085588848962856,0.5294117647058824
2025-07-11,新能源/汽车,0,,
2025-07-11,消费/零售,25,-0.02720984358877111,0.6
2025-07-11,生物科技/医药,20,-0.02087455893305279,0.5
2025-07-11,金融,4,-0.008026097416703324,0.25
2025-07-12,TMT/互联网,15,-0.0459499438888129,0.6
2025-07-12,其他,0,,
2025-07-12,地产/建筑,2,0.0125619834710744,0.5
2025-07-12,工业/制造,16,0.00909381520230345,0.5625
2025-07-12,新能源/汽车,0,,
2025-07-12,消费/零售,25,-0.02720984358877111,0.6
2025-07-12,生物科技/医药,20,-0.02087455893305279,0.5
2025-07-12,金融,4,-0.008026097416703324,0.25
2025-07-13,TMT/互联网,15,-0.0459499438888129,0.6
2025-07-13,其他,0,,
2025-07-13,地产/建筑,2,0.0125619834710744,0.5
2025-07-13,工业/制造,16,0.00909381520230345,0.5625
2025-07-13,新能源/汽车,0,,
2025-07-13,消费/零售,25,-0.02720984358877111,0.6
2025-07-13,生物科技/医药,20,-0.02087455893305279,0.5
2025-07-13,金融,4,-0.008026097416703324,0.25
2025-07-14,TMT/互联网,15,-0.0459499438888129,0.6
2025-07-14,其他,0,,
2025-07-14,地产/建筑,2,0.0125619834710744,0.5
2025-07-14,工业/制造,16,0.00909381520230345,0.5625
2025-07-14,新能源/汽车,0,,
2025-07-14,消费/零售,25,-0.02720984358877111,0.6
2025-07-14,生物科技/医药,20,-0.02087455893305279,0.5
2025-07-14,金融,4,-0.008026097416703324,0.25
2025-07-15,TMT/互联网,14,-0.040368683363665524,0.5714285714285714
2025-07-15,其他,0,,
2025-07-15,地产/建筑,2,0.0125619834710744,0.5
2025-07-15,工业/制造,16,0.00909381520230345,0.5625
2025-07-15,新能源/汽车,0,,
2025-07-15,消费/零售,25,-0.02720984358877111,0.6
2025-07-15,生物科技/医药,20,-0.02087455893305279,0.5
2025-07-15,金融,4,-0.008026097416703324,0.25
2025-07-16,TMT/互联网,14,-0.040368683363665524,0.5714285714285714
2025-07-16,其他,0,,
2025-07-16,地产/建筑,2,0.0125619834710744,0.5
2025-07-16,工业/制造,16,0.00909381520230345,0.5625
2025-07-16,新能源/汽车,0,,
2025-07-16,消费/零售,25,-0.02720984358877111,0.6
2025-07-16,生物科技/医药,20,-0.02087455893305279,0.5
2025-07-16,金融,4,-0.008026097416703324,0.25
2025-07-17,TMT/互联网,14,-0.040368683363665524,0.5714285714285714
2025-07-17,其他,0,,
2025-07-17,地产/建筑,2,0.0125619834710744,0.5
2025-07-17,工业/制造,16,0.00909381520230345,0.5625
2025-07-17,新能源/汽车,0,,
2025-07-17,消费/零售,25,-0.02720984358877111,0.6
2025-07-17,生物科技/医药,20,-0.02087455893305279,0.5
2025-07-17,金融,4,-0.008026097416703324,0.25
2025-07-18,TMT/互联网,14,-0.040368683363665524,0.5714285714285714
2025-07-18,其他,0,,
2025-07-18,地产/建筑,2,0.0125619834710744,0.5
2025-07-18,工业/制造,16,0.00909381520230345,0.5625
2025-07-18,新能源/汽车,0,,
2025-07-18,消费/零售,25,-0.02720984358877111,0.6
2025-07-18,生物科技/医药,20,-0.02087455893305279,0.5
2025-07-18,金融,4,-0.008026097416703324,0.25
2025-07-19,TMT/互联网,14,-0.040368683363665524,0.5714285714285714
2025-07-19,其他,0,,
2025-07-19,地产/建筑,2,0.0125619834710744,0.5
2025-07-19,工业/制造,16,0.00909381520230345,0.5625
2025-07-19,新能源/汽车,0,,
2025-07-19,消费/零售,25,-0.02720984358877111,0.6
2025-07-19,生物科技/医药,20,-0.02087455893305279,0.5
2025-07-19,金融,4,-0.008026097416703324,0.25
2025-07-20,TMT/互联网,14,-0.040368683363665524,0.5714285714285714
2025-07-20,其他,0,,
2025-07-20,地产/建筑,2,0.0125619834710744,0.5
2025-07-20,工业/制造,16,0.00909381520230345,0.5625
2025-07-20,新能源/汽车,0,,
2025-07-20,消费/零售,25,-0.02720984358877111,0.6
2025-07-20,生物科技/医药,20,-0.02087455893305279,0.5
2025-07-20,金融,4,-0.008026097416703324,0.25
2025-07-21,TMT/互联网,14,-0.040368683363665524,0.5714285714285714
2025-07-21,其他,0,,
2025-07-21,地产/建筑,2,0.0125619834710744,0.5
2025-07-21,工业/制造,16,0.00909381520230345,0.5625
2025-07-21,新能源/汽车,0,,
2025-07-21,消费/零售,25,-0.02720984358877111,0.6
